LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
14m         Normal    Pulled                 pod/product-service-646fd4c8b8-7kks2                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 174ms (174ms including waiting). Image size: 114682246 bytes.
14m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                              Created pod: product-service-646fd4c8b8-qr9w2
14m         Normal    Created                pod/product-service-646fd4c8b8-7kks2                               Created container: product-service
14m         Normal    Scheduled              pod/product-service-646fd4c8b8-7kks2                               Successfully assigned ecommerce/product-service-646fd4c8b8-7kks2 to aks-userpool-16719200-vmss000011
14m         Normal    Started                pod/product-service-646fd4c8b8-qr9w2                               Started container product-service
14m         Normal    Pulled                 pod/product-service-646fd4c8b8-qr9w2                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 161ms (161ms including waiting). Image size: 114682246 bytes.
14m         Normal    Scheduled              pod/product-service-646fd4c8b8-qr9w2                               Successfully assigned ecommerce/product-service-646fd4c8b8-qr9w2 to aks-userpool-16719200-vmss000010
14m         Normal    Pulling                pod/product-service-646fd4c8b8-7kks2                               Pulling image "ecommerce.azurecr.io/product-service:latest"
14m         Normal    Pulling                pod/product-service-646fd4c8b8-qr9w2                               Pulling image "ecommerce.azurecr.io/product-service:latest"
14m         Normal    Created                pod/product-service-646fd4c8b8-qr9w2                               Created container: product-service
14m         Normal    Started                pod/product-service-646fd4c8b8-7kks2                               Started container product-service
9m31s       Warning   Unhealthy              pod/product-db-0                                                   Readiness probe failed: command timed out: "pg_isready -U product_user -d product_db" timed out after 1s
8m54s       Warning   Unhealthy              pod/product-service-646fd4c8b8-qr9w2                               Readiness probe failed: Get "http://10.244.2.67:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
8m54s       Warning   Unhealthy              pod/product-service-646fd4c8b8-7kks2                               Readiness probe failed: Get "http://10.244.1.13:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m5s        Warning   Unhealthy              pod/product-service-646fd4c8b8-95jhr                               Readiness probe failed: Get "http://10.244.1.78:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m32s       Warning   Unhealthy              pod/product-service-646fd4c8b8-l9gdw                               Readiness probe failed: Get "http://10.244.1.124:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
