LAST SEEN   TYPE      REASON                         OBJECT                                                                MESSAGE
3m51s       Normal    Killing                        pod/auth-service-88b4cd688-lshtd                                      Stopping container auth-service
3m51s       Normal    ScalingReplicaSet              deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 4
3m21s       Normal    ScalingReplicaSet              deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 3
3m21s       Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 3; reason: All metrics below target
3m21s       Normal    SuccessfulDelete               replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-dgcgx
3m21s       Normal    Killing                        pod/auth-service-88b4cd688-dgcgx                                      Stopping container auth-service
3m8s        Normal    Completed                      job/k6-auth-test-gradual-auth-service-h3-gradual-rep1                 Job completed
3m6s        Normal    ScalingReplicaSet              deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 3 to 2
3m6s        Normal    Killing                        pod/auth-service-88b4cd688-765bl                                      Stopping container auth-service
3m6s        Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: All metrics below target
2m51s       Normal    ScalingReplicaSet              deployment/auth-service                                               (combined from similar events): Scaled down replica set auth-service-88b4cd688 from 2 to 1
2m51s       Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 1; reason: All metrics below target
2m51s       Normal    Killing                        pod/auth-service-88b4cd688-q9bjs                                      Stopping container auth-service
